Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,6:59,D10,0.122
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,7:29,D10,0.131
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,7:59,D10,0.144
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,8:29,D10,0.16
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,8:59,D10,0.18
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,9:29,D10,0.209
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,9:59,D10,0.243
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,10:29,D10,0.285
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,10:59,D10,0.34
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,11:29,D10,0.403
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,11:59,D10,0.498
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,12:29,D10,0.556
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,12:59,D10,0.63
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,13:29,D10,0.735
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,13:59,D10,0.808
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,14:29,D10,0.857
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,14:59,D10,0.894
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,15:29,D10,0.932
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,15:59,D10,0.968
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,16:29,D10,0.999
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,16:59,D10,1.024
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,17:29,D10,1.049
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,17:59,D10,1.063
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,18:29,D10,1.074
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,18:59,D10,1.086
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,19:29,D10,1.099
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,19:59,D10,1.113
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,20:29,D10,1.127
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,20:59,D10,1.137
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,21:29,D10,1.145
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,21:59,D10,1.153
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,22:29,D10,1.16
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,22:59,D10,1.163
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,23:29,D10,1.166
BL21,Δ7,JOE7200,78 ng/mL,-,5/3,23:59,D10,1.171
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,0:00,D11,0.09
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,0:29,D11,0.091
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,0:59,D11,0.092
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,1:29,D11,0.093
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,1:59,D11,0.094
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,2:29,D11,0.096
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,2:59,D11,0.098
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,3:29,D11,0.1
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,3:59,D11,0.104
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,4:29,D11,0.108
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,4:59,D11,0.114
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,5:29,D11,0.122
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,5:59,D11,0.132
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,6:29,D11,0.144
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,6:59,D11,0.161
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,7:29,D11,0.184
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,7:59,D11,0.212
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,8:29,D11,0.249
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,8:59,D11,0.295
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,9:29,D11,0.351
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,9:59,D11,0.418
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,10:29,D11,0.512
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,10:59,D11,0.576
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,11:29,D11,0.657
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,11:59,D11,0.783
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,12:29,D11,0.841
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,12:59,D11,0.886
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,13:29,D11,0.928
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,13:59,D11,0.975
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,14:29,D11,1.012
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,14:59,D11,1.041
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,15:29,D11,1.073
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,15:59,D11,1.088
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,16:29,D11,1.104
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,16:59,D11,1.123
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,17:29,D11,1.139
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,17:59,D11,1.156
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,18:29,D11,1.171
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,18:59,D11,1.185
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,19:29,D11,1.197
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,19:59,D11,1.209
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,20:29,D11,1.22
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,20:59,D11,1.229
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,21:29,D11,1.252
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,21:59,D11,1.256
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,22:29,D11,1.257
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,22:59,D11,1.258
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,23:29,D11,1.257
BL21,Δ7,JOE7201,78 ng/mL,-,5/3,23:59,D11,1.258
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,0:00,E2,0.092
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,0:29,E2,0.093
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,0:59,E2,0.093
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,1:29,E2,0.094
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,1:59,E2,0.096
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,2:29,E2,0.098
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,2:59,E2,0.1
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,3:29,E2,0.104
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,3:59,E2,0.109
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,4:29,E2,0.116
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,4:59,E2,0.125
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,5:29,E2,0.137
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,5:59,E2,0.154
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,6:29,E2,0.177
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,6:59,E2,0.207
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,7:29,E2,0.249
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,7:59,E2,0.304
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,8:29,E2,0.37
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,8:59,E2,0.439
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,9:29,E2,0.54
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,9:59,E2,0.625
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,10:29,E2,0.727
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,10:59,E2,0.852
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,11:29,E2,0.917
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,11:59,E2,0.968
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,12:29,E2,1.018
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,12:59,E2,1.075
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,13:29,E2,1.112
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,13:59,E2,1.144
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,14:29,E2,1.163
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,14:59,E2,1.176
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,15:29,E2,1.196
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,15:59,E2,1.213
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,16:29,E2,1.233
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,16:59,E2,1.247
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,17:29,E2,1.261
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,17:59,E2,1.271
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,18:29,E2,1.28
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,18:59,E2,1.289
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,19:29,E2,1.307
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,19:59,E2,1.313
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,20:29,E2,1.316
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,20:59,E2,1.315
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,21:29,E2,1.315
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,21:59,E2,1.313
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,22:29,E2,1.313
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,22:59,E2,1.312
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,23:29,E2,1.311
BL21,Δ7,JOE7060,39 ng/mL,+,5/3,23:59,E2,1.311
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,0:00,E3,0.094
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,0:29,E3,0.095
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,0:59,E3,0.096
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,1:29,E3,0.097
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,1:59,E3,0.098
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,2:29,E3,0.1
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,2:59,E3,0.102
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,3:29,E3,0.107
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,3:59,E3,0.112
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,4:29,E3,0.119
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,4:59,E3,0.13
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,5:29,E3,0.143
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,5:59,E3,0.161
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,6:29,E3,0.185
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,6:59,E3,0.22
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,7:29,E3,0.263
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,7:59,E3,0.322
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,8:29,E3,0.394
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,8:59,E3,0.463
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,9:29,E3,0.566
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,9:59,E3,0.656
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,10:29,E3,0.766
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,10:59,E3,0.886
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,11:29,E3,0.945
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,11:59,E3,0.996
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,12:29,E3,1.049
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,12:59,E3,1.099
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,13:29,E3,1.138
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,13:59,E3,1.167
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,14:29,E3,1.183
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,14:59,E3,1.199
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,15:29,E3,1.218
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,15:59,E3,1.232
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,16:29,E3,1.247
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,16:59,E3,1.258
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,17:29,E3,1.272
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,17:59,E3,1.281
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,18:29,E3,1.288
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,18:59,E3,1.296
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,19:29,E3,1.312
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,19:59,E3,1.321
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,20:29,E3,1.321
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,20:59,E3,1.32
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,21:29,E3,1.319
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,21:59,E3,1.317
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,22:29,E3,1.317
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,22:59,E3,1.315
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,23:29,E3,1.312
BL21,Δ7,JOE7061,39 ng/mL,+,5/3,23:59,E3,1.312
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,0:00,E4,0.091
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,0:29,E4,0.092
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,0:59,E4,0.093
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,1:29,E4,0.094
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,1:59,E4,0.095
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,2:29,E4,0.097
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,2:59,E4,0.1
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,3:29,E4,0.105
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,3:59,E4,0.111
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,4:29,E4,0.12
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,4:59,E4,0.131
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,5:29,E4,0.146
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,5:59,E4,0.165
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,6:29,E4,0.192
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,6:59,E4,0.228
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,7:29,E4,0.274
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,7:59,E4,0.333
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,8:29,E4,0.4
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,8:59,E4,0.472
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,9:29,E4,0.567
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,9:59,E4,0.656
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,10:29,E4,0.762
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,10:59,E4,0.882
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,11:29,E4,0.942
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,11:59,E4,0.992
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,12:29,E4,1.043
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,12:59,E4,1.084
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,13:29,E4,1.122
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,13:59,E4,1.154
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,14:29,E4,1.173
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,14:59,E4,1.191
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,15:29,E4,1.207
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,15:59,E4,1.221
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,16:29,E4,1.236
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,16:59,E4,1.249
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,17:29,E4,1.261
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,17:59,E4,1.271
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,18:29,E4,1.278
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,18:59,E4,1.283
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,19:29,E4,1.289
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,19:59,E4,1.292
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,20:29,E4,1.308
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,20:59,E4,1.311
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,21:29,E4,1.31
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,21:59,E4,1.308
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,22:29,E4,1.308
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,22:59,E4,1.306
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,23:29,E4,1.303
BL21,Δ7,JOE7199,39 ng/mL,+,5/3,23:59,E4,1.303
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,0:00,E5,0.089
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,0:29,E5,0.09
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,0:59,E5,0.09
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,1:29,E5,0.091
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,1:59,E5,0.092
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,2:29,E5,0.094
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,2:59,E5,0.097
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,3:29,E5,0.101
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,3:59,E5,0.105
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,4:29,E5,0.112
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,4:59,E5,0.121
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,5:29,E5,0.133
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,5:59,E5,0.148
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,6:29,E5,0.171
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,6:59,E5,0.203
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,7:29,E5,0.243
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,7:59,E5,0.296
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,8:29,E5,0.365
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,8:59,E5,0.431
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,9:29,E5,0.539
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,9:59,E5,0.62
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,10:29,E5,0.721
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,10:59,E5,0.855
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,11:29,E5,0.924
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,11:59,E5,0.973
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,12:29,E5,1.019
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,12:59,E5,1.06
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,13:29,E5,1.093
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,13:59,E5,1.123
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,14:29,E5,1.148
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,14:59,E5,1.163
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,15:29,E5,1.179
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,15:59,E5,1.194
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,16:29,E5,1.209
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,16:59,E5,1.219
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,17:29,E5,1.228
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,17:59,E5,1.238
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,18:29,E5,1.243
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,18:59,E5,1.247
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,19:29,E5,1.25
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,19:59,E5,1.252
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,20:29,E5,1.254
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,20:59,E5,1.256
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,21:29,E5,1.256
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,21:59,E5,1.257
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,22:29,E5,1.265
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,22:59,E5,1.267
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,23:29,E5,1.264
BL21,Δ7,JOE7200,39 ng/mL,+,5/3,23:59,E5,1.263
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,0:00,E6,0.089
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,0:29,E6,0.09
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,0:59,E6,0.09
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,1:29,E6,0.092
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,1:59,E6,0.094
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,2:29,E6,0.098
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,2:59,E6,0.103
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,3:29,E6,0.109
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,3:59,E6,0.118
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,4:29,E6,0.131
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,4:59,E6,0.148
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,5:29,E6,0.173
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,5:59,E6,0.208
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,6:29,E6,0.252
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,6:59,E6,0.31
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,7:29,E6,0.388
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,7:59,E6,0.464
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,8:29,E6,0.571
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,8:59,E6,0.667
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,9:29,E6,0.782
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,9:59,E6,0.904
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,10:29,E6,0.962
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,10:59,E6,1.013
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,11:29,E6,1.064
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,11:59,E6,1.101
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,12:29,E6,1.13
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,12:59,E6,1.162
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,13:29,E6,1.181
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,13:59,E6,1.202
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,14:29,E6,1.217
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,14:59,E6,1.232
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,15:29,E6,1.246
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,15:59,E6,1.257
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,16:29,E6,1.269
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,16:59,E6,1.279
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,17:29,E6,1.286
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,17:59,E6,1.292
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,18:29,E6,1.295
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,18:59,E6,1.309
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,19:29,E6,1.318
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,19:59,E6,1.317
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,20:29,E6,1.315
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,20:59,E6,1.312
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,21:29,E6,1.31
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,21:59,E6,1.309
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,22:29,E6,1.307
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,22:59,E6,1.305
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,23:29,E6,1.302
BL21,Δ7,JOE7201,39 ng/mL,+,5/3,23:59,E6,1.301
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,0:00,E7,0.089
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,0:29,E7,0.09
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,0:59,E7,0.091
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,1:29,E7,0.091
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,1:59,E7,0.093
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,2:29,E7,0.095
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,2:59,E7,0.098
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,3:29,E7,0.102
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,3:59,E7,0.108
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,4:29,E7,0.116
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,4:59,E7,0.127
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,5:29,E7,0.14
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,5:59,E7,0.159
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,6:29,E7,0.185
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,6:59,E7,0.221
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,7:29,E7,0.267
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,7:59,E7,0.328
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,8:29,E7,0.401
BL21,Δ7,JOE7060,39 ng/mL,-,5/3,8:59,E7,0.474
